Date,Station Id,Station Name,Outflow,Inflow,Netflow
2025-11-28,23.0,North Shore Trail & Fort Duquesne Bridge,1.0,1.0,0.0
2025-11-28,24.0,Penn Ave & 33rd St,3.0,1.0,-2.0
2025-11-28,25.0,Penn Ave & S Whitfield St,2.0,3.0,1.0
2025-11-28,26.0,S 27th St & Sidney St. (Southside Works),6.0,8.0,2.0
2025-11-28,27.0,W Station Square Dr & Bessemer Court,1.0,1.0,0.0
2025-11-28,28.0,Fifth Ave & S Bouquet St,11.0,11.0,0.0
2025-11-28,29.0,Filmore St & S Bellefield Ave,2.0,2.0,0.0
2025-11-28,30.0,Shady Ave & Ellsworth Ave,11.0,11.0,0.0
2025-11-28,31.0,First Ave & B St,1.0,1.0,0.0
2025-11-28,32.0,Ross St & Fourth Ave,2.0,3.0,1.0
2025-11-28,33.0,Schenley Dr & Schenley Dr Ext,6.0,4.0,-2.0
